Date,ShortVolume,ShortExemptVolume,TotalVolume
2016-07-06,9850184.0,31904.0,20762297.0
2016-07-07,9145899.0,87310.0,22198258.0
2016-07-08,20926410.0,48319.0,38913146.0
2016-07-11,11217545.0,14812.0,18113052.0
2016-07-12,13596198.0,21743.0,30070141.0
2016-07-13,12283473.0,79951.0,25386317.0
2016-07-14,10136638.0,25321.0,24279850.0
2016-07-15,14322698.0,46107.0,33347884.0
2016-07-18,5027053.0,62720.0,15060532.0
2016-07-19,4949231.0,27471.0,9984563.0
2016-07-20,6996938.0,59957.0,14108128.0
2016-07-21,11332561.0,17173.0,21474093.0
2016-07-22,6984054.0,44129.0,12627383.0
2016-07-25,5485427.0,34849.0,10789336.0
2016-07-26,8142804.0,37397.0,19032328.0
2016-07-27,8960176.0,17772.0,20190921.0
2016-07-28,7838260.0,28306.0,14004181.0
2016-07-29,9117797.0,49952.0,14666529.0
2016-08-01,1260524.0,627.0,1980157.0
2016-08-02,11144943.0,130818.0,24794944.0
2016-08-03,5640923.0,47979.0,9994178.0
2016-08-04,5779645.0,27530.0,8703166.0
2016-08-05,11221626.0,30024.0,17332382.0
2016-08-08,5886313.0,28696.0,8027445.0
2016-08-09,8447458.0,17797.0,12153696.0
2016-08-10,6610867.0,15923.0,10813254.0
2016-08-11,12494951.0,23448.0,21517113.0
2016-08-12,7163332.0,11833.0,11682856.0
2016-08-15,4490051.0,16697.0,9351685.0
2016-08-16,6066442.0,17618.0,9329483.0
2016-08-17,10267505.0,41445.0,15358193.0
2016-08-18,5774158.0,8492.0,11417878.0
2016-08-19,9765287.0,2590.0,19361923.0
2016-08-22,6217204.0,47822.0,15470487.0
2016-08-23,7254942.0,29429.0,12017342.0
2016-08-24,8692268.0,23036.0,18565887.0
2016-08-25,8474148.0,5350.0,18327084.0
2016-08-26,15237985.0,77080.0,25465159.0
2016-08-29,10630955.0,19450.0,18165938.0
2016-08-30,9470478.0,27265.0,13160298.0
2016-08-31,7675925.0,39108.0,16240996.0
2016-09-01,1018713.0,0.0,2319051.0
2016-09-02,8285464.0,3588.0,13348394.0
2016-09-06,6219473.0,4664.0,10759680.0
2016-09-07,12531678.0,600.0,26248877.0
2016-09-08,8543565.0,11757.0,17539912.0
2016-09-09,23970328.0,7152.0,52455397.0
2016-09-12,22156122.0,2484.0,42860041.0
2016-09-13,23359238.0,12148.0,47902587.0
2016-09-14,19919733.0,36378.0,34165322.0
2016-09-15,19577489.0,16708.0,38036366.0
2016-09-16,21361462.0,37210.0,57499665.0
2016-09-19,16710649.0,40167.0,22059259.0
2016-09-20,8891943.0,7151.0,20930540.0
2016-09-21,12364577.0,68320.0,22836481.0
2016-09-22,11989936.0,64053.0,17783432.0
2016-09-23,10888164.0,78826.0,17490593.0
2016-09-26,10672191.0,61136.0,19912416.0
2016-09-27,9108352.0,50503.0,18913854.0
2016-09-28,9593585.0,41333.0,22151618.0
2016-09-29,15304246.0,36855.0,23629329.0
2016-09-30,14811839.0,36827.0,24400376.0
2016-10-03,12903624.0,25527.0,26457253.0
2016-10-04,18660145.0,25142.0,39086527.0
2016-10-05,7863479.0,41207.0,15137727.0
2016-10-06,6377768.0,64354.0,10973198.0
2016-10-07,10097399.0,138638.0,15316135.0
2016-10-10,8687023.0,27926.0,13319784.0
2016-10-11,13880821.0,31557.0,32785802.0
2016-10-12,7097813.0,9281.0,15193979.0
2016-10-13,14303376.0,19702.0,22599775.0
2016-10-14,14198172.0,29427.0,20331068.0
2016-10-17,7775925.0,27958.0,10638495.0
2016-10-18,12391244.0,27795.0,19825332.0
2016-10-19,8366314.0,34014.0,12486418.0
2016-10-20,12083888.0,51691.0,17864075.0
2016-10-21,15235053.0,3331.0,35900079.0
2016-10-24,8842324.0,12393.0,15114936.0
2016-10-25,10018265.0,18312.0,15801999.0
2016-10-26,9827207.0,40746.0,16620844.0
2016-10-27,11140786.0,49271.0,18367693.0
2016-10-28,19744712.0,56397.0,32752639.0
2016-10-31,11095823.0,38898.0,13635802.0
2016-11-01,1865162.0,6515.0,3326807.0
2016-11-02,12800979.0,51870.0,22205557.0
2016-11-03,15812219.0,55953.0,22078676.0
2016-11-04,20374032.0,44308.0,28194041.0
2016-11-07,18413182.0,104376.0,26612584.0
2016-11-08,15402991.0,31756.0,22559951.0
2016-11-09,21474301.0,24688.0,44196339.0
2016-11-10,16848470.0,66143.0,28555163.0
2016-11-11,9988883.0,31471.0,20150487.0
2016-11-14,9759954.0,11607.0,18091700.0
2016-11-15,9364864.0,11673.0,22204960.0
2016-11-16,9529619.0,12291.0,17588194.0
2016-11-17,9416046.0,39055.0,17418585.0
2016-11-18,18419691.0,14143.0,32152435.0
2016-11-21,7938229.0,4838.0,15549706.0
2016-11-22,9805056.0,26251.0,16171515.0
2016-11-23,8555011.0,27409.0,13424126.0
2016-11-25,6196589.0,7687.0,12583280.0
2016-11-28,10450242.0,3038.0,19542988.0
2016-11-29,10630119.0,9315.0,21399902.0
2016-11-30,676130.0,0.0,1470201.0
2016-12-01,8756232.0,33097.0,17897916.0
2016-12-02,7737361.0,2094.0,17493889.0
2016-12-05,9487688.0,2834.0,17007488.0
2016-12-06,9740369.0,4244.0,15345364.0
2016-12-07,20189497.0,4298.0,28103605.0
2016-12-08,15913684.0,69091.0,24765276.0
2016-12-09,12040887.0,14879.0,23255343.0
2016-12-12,9412927.0,14204.0,23507301.0
2016-12-13,14602759.0,8648.0,39450450.0
2016-12-14,29435295.0,51149.0,40514051.0
2016-12-15,14547318.0,37355.0,34891272.0
2016-12-16,18767005.0,90615.0,65187940.0
2016-12-19,11347011.0,51476.0,33405127.0
2016-12-20,17786062.0,59181.0,39014105.0
2016-12-21,12006539.0,12353.0,23001227.0
2016-12-22,6868143.0,14903.0,13923895.0
2016-12-23,4046051.0,9546.0,8405625.0
2016-12-27,3870454.0,12861.0,10426296.0
2016-12-28,8744452.0,13421.0,15669098.0
