Date,Short Volume,Total Volume
2017-08-25,688435.0,1395230.0
2017-08-28,544726.0,1239345.0
2017-08-29,813509.0,1831980.0
2017-08-30,829801.0,1590398.0
2017-08-31,821907.0,1551797.0
2017-09-01,645028.0,1139268.0
2017-09-05,1246011.0,2292895.0
2017-09-06,564314.0,1201783.0
2017-09-07,735724.0,1561066.0
2017-09-08,749759.0,1772964.0
2017-09-11,757618.0,1960544.0
2017-09-12,1926961.0,3866593.0
2017-09-13,1526022.0,3106211.0
2017-09-14,791323.0,1555618.0
2017-09-15,1028252.0,2263934.0
2017-09-18,862364.0,1718455.0
2017-09-19,570690.0,1242757.0
2017-09-20,1572796.0,2898558.0
2017-09-21,1018525.0,2276873.0
2017-09-22,1274995.0,2986955.0
2017-09-25,1185150.0,2589367.0
2017-09-26,971400.0,2207455.0
2017-09-27,726456.0,1746063.0
2017-09-28,758418.0,1629227.0
2017-09-29,917889.0,1793461.0
2017-10-02,767919.0,1428696.0
2017-10-03,500953.0,1028123.0
2017-10-04,665592.0,1252402.0
2017-10-05,785523.0,1475991.0
2017-10-06,526546.0,1121111.0
2017-10-09,548900.0,1050513.0
2017-10-10,441533.0,902698.0
2017-10-11,446350.0,1077382.0
2017-10-12,507552.0,1208924.0
2017-10-13,427750.0,1027014.0
2017-10-16,553799.0,1439027.0
2017-10-17,467854.0,994970.0
2017-10-18,519254.0,1148638.0
2017-10-19,1395507.0,2521842.0
2017-10-20,506657.0,1181883.0
2017-10-23,683121.0,1407176.0
2017-10-24,406226.0,1028119.0
2017-10-25,500742.0,1241712.0
2017-10-26,392936.0,934599.0
2017-10-27,1035855.0,2582347.0
2017-10-30,1185883.0,2513247.0
2017-10-31,1073729.0,1888917.0
2017-11-01,1003484.0,1769248.0
2017-11-02,1036134.0,1780770.0
2017-11-03,1191682.0,2169614.0
2017-11-06,1002807.0,1635270.0
2017-11-07,680824.0,1119722.0
2017-11-08,751922.0,1226200.0
2017-11-09,1051383.0,1527304.0
2017-11-10,473158.0,1022208.0
2017-11-13,487097.0,1073248.0
2017-11-14,807450.0,1654697.0
2017-11-15,852817.0,1773241.0
2017-11-16,558527.0,1513730.0
2017-11-17,648658.0,1452444.0
2017-11-20,456842.0,944844.0
2017-11-21,533761.0,1329032.0
2017-11-22,506131.0,1177371.0
2017-11-24,222041.0,614180.0
2017-11-27,456339.0,1008028.0
2017-11-28,580769.0,1245066.0
2017-11-29,1024634.0,2182031.0
2017-11-30,748923.0,1788460.0
2017-12-01,1317934.0,2315070.0
2017-12-04,1202765.0,1951999.0
2017-12-05,1014277.0,1549634.0
2017-12-06,913713.0,1541598.0
2017-12-07,1074518.0,1699670.0
2017-12-08,894130.0,1447764.0
2017-12-11,985049.0,1662224.0
2017-12-12,536095.0,1001948.0
2017-12-13,811658.0,1428380.0
2017-12-14,869597.0,1503164.0
2017-12-15,1005068.0,1674832.0
2017-12-18,782552.0,1422738.0
2017-12-19,695780.0,1486096.0
2017-12-20,801399.0,1498790.0
2017-12-21,507765.0,925382.0
2017-12-22,409493.0,813709.0
2017-12-26,1079493.0,1697555.0
2017-12-27,638946.0,1055788.0
2017-12-28,424328.0,794461.0
2017-12-29,676043.0,1188988.0
2018-01-02,788952.0,1418390.0
2018-01-03,746744.0,1598712.0
2018-01-04,770795.0,1464727.0
2018-01-05,963528.0,1586124.0
2018-01-08,627395.0,1293465.0
2018-01-09,623396.0,1266985.0
2018-01-10,612044.0,1325283.0
2018-01-11,652711.0,1197421.0
2018-01-12,884465.0,1543305.0
2018-01-16,1281137.0,2239497.0
2018-01-17,1239157.0,2286719.0
2018-01-18,1069959.0,2014792.0
2018-01-19,838920.0,1998227.0
2018-01-22,633119.0,1724003.0
2018-01-23,657196.0,2145974.0
2018-01-24,927179.0,3501896.0
2018-01-25,729072.0,2455130.0
2018-01-26,679105.0,2645518.0
2018-01-29,687718.0,2808768.0
2018-01-30,704901.0,2901205.0
2018-01-31,565618.0,1867039.0
2018-02-01,752324.0,2171856.0
2018-02-02,1571993.0,4686777.0
2018-02-05,2678960.0,5019704.0
2018-02-06,3416904.0,5346542.0
2018-02-07,1559808.0,2970314.0
2018-02-08,1813647.0,3102542.0
2018-02-09,2001891.0,3245661.0
2018-02-12,1874649.0,2835772.0
2018-02-13,1340262.0,1880585.0
2018-02-14,1619868.0,2411928.0
2018-02-15,1855873.0,2934208.0
2018-02-16,1578649.0,2366172.0
2018-02-20,1267329.0,2144990.0
2018-02-21,1564552.0,2355172.0
2018-02-22,1321130.0,2050168.0
2018-02-23,1331330.0,2241174.0
2018-02-26,1624201.0,2455166.0
2018-02-27,2191161.0,3553068.0
2018-02-28,1544490.0,2417135.0
2018-03-01,2320094.0,3885271.0
2018-03-02,2505530.0,3621274.0
2018-03-05,1666497.0,2409417.0
2018-03-06,1143207.0,1888525.0
2018-03-07,1408854.0,2546309.0
2018-03-08,1299568.0,1794070.0
2018-03-09,1645799.0,2423774.0
2018-03-12,1239826.0,1915875.0
2018-03-13,1660678.0,2606872.0
2018-03-14,1582646.0,2533261.0
2018-03-15,1198831.0,1738643.0
2018-03-16,1028239.0,1800481.0
2018-03-19,1777408.0,2714646.0
2018-03-20,928294.0,1461776.0
2018-03-21,1489057.0,2566108.0
2018-03-22,2116961.0,3476882.0
2018-03-23,2349892.0,3519989.0
2018-03-26,1652195.0,2569999.0
2018-03-27,2462178.0,4196472.0
2018-03-28,2715935.0,3908606.0
2018-03-29,2091765.0,2782529.0
2018-04-02,2309848.0,3128318.0
2018-04-03,1693908.0,2403108.0
2018-04-04,1985022.0,2813689.0
2018-04-05,1192151.0,1799862.0
2018-04-06,2136070.0,2719885.0
2018-04-09,1161972.0,1756946.0
2018-04-10,1493811.0,2202743.0
2018-04-11,1138979.0,1605635.0
2018-04-12,960949.0,1493786.0
2018-04-13,1117195.0,1625639.0
2018-04-16,1033533.0,1661358.0
2018-04-17,1015383.0,1614711.0
2018-04-18,812056.0,1404245.0
2018-04-19,1423681.0,2479601.0
2018-04-20,2397494.0,4366599.0
2018-04-23,1516677.0,2112734.0
2018-04-24,1894988.0,2893544.0
2018-04-25,1684043.0,2428392.0
2018-04-26,1163992.0,2105422.0
2018-04-27,1213944.0,2621118.0
2018-04-30,1290968.0,2236232.0
2018-05-01,1410119.0,2640639.0
2018-05-02,2687016.0,4064857.0
2018-05-03,1533767.0,2500625.0
2018-05-04,2028024.0,2959283.0
2018-05-07,1306509.0,2297755.0
2018-05-08,1201480.0,1817036.0
2018-05-09,940056.0,1614431.0
2018-05-10,1219041.0,1976932.0
2018-05-11,761147.0,1822641.0
2018-05-14,416600.0,968179.0
2018-05-15,937089.0,1758931.0
2018-05-16,487943.0,1060794.0
2018-05-17,515544.0,1060306.0
2018-05-18,526502.0,1103673.0
2018-05-21,357241.0,1026062.0
2018-05-22,339310.0,740637.0
2018-05-23,530425.0,1161067.0
2018-05-24,867688.0,1599868.0
2018-05-25,567530.0,1379577.0
2018-05-29,1171472.0,1796218.0
2018-05-30,807385.0,1316825.0
2018-05-31,1137552.0,1854127.0
2018-06-01,942799.0,2103199.0
2018-06-04,1090379.0,2096943.0
2018-06-05,865186.0,1632331.0
2018-06-06,952357.0,1476372.0
2018-06-07,1106967.0,1622864.0
2018-06-08,1455735.0,2137350.0
2018-06-11,702786.0,1363221.0
2018-06-12,551018.0,1212789.0
2018-06-13,844649.0,1608931.0
2018-06-14,731096.0,1620495.0
2018-06-15,1311031.0,2393012.0
2018-06-18,918685.0,1526949.0
2018-06-19,1517570.0,2310196.0
2018-06-20,900399.0,1769580.0
2018-06-21,1175172.0,2008808.0
2018-06-22,912941.0,1564595.0
2018-06-25,1441629.0,3212217.0
2018-06-26,961662.0,2197742.0
2018-06-27,1775151.0,3015587.0
2018-06-28,1247832.0,2095070.0
2018-06-29,1131578.0,1987568.0
2018-07-02,611876.0,1508954.0
2018-07-03,687614.0,1399781.0
2018-07-05,762433.0,1510239.0
2018-07-06,798063.0,1651903.0
2018-07-09,599139.0,1486757.0
2018-07-10,615529.0,1318359.0
2018-07-11,817543.0,1758311.0
2018-07-12,610903.0,1494872.0
2018-07-13,411912.0,1113155.0
2018-07-16,509460.0,1133161.0
2018-07-17,629805.0,1504351.0
2018-07-18,594872.0,1579911.0
2018-07-19,959153.0,1903766.0
2018-07-20,748397.0,1736881.0
2018-07-23,600896.0,1409101.0
2018-07-24,849774.0,1859803.0
2018-07-25,782437.0,1918356.0
2018-07-26,783769.0,1808268.0
2018-07-27,1258664.0,2651863.0
2018-07-30,1060327.0,2270898.0
2018-07-31,1408683.0,2941554.0
2018-08-01,2634214.0,5808126.0
2018-08-02,3063393.0,5866666.0
2018-08-03,1195806.0,2861312.0
2018-08-06,928135.0,1974515.0
2018-08-07,1103871.0,2503113.0
2018-08-08,1144077.0,2246854.0
2018-08-09,947606.0,2238510.0
2018-08-10,1741762.0,2764638.0
2018-08-13,1956198.0,3380588.0
2018-08-14,895515.0,1735582.0
2018-08-15,1517310.0,2814682.0
2018-08-16,1460955.0,2284484.0
2018-08-17,2148505.0,3128829.0
2018-08-20,1249611.0,2430417.0
2018-08-21,1393549.0,2310065.0
2018-08-22,1011126.0,1628452.0
2018-08-23,919137.0,1762396.0
2018-08-24,992828.0,1756129.0
2018-08-27,1114564.0,1928396.0
2018-08-28,1183944.0,2189730.0
2018-08-29,1507702.0,2617255.0
2018-08-30,2803347.0,4467634.0
2018-08-31,2309982.0,3653978.0
2018-09-04,1447769.0,2240266.0
2018-09-05,1645396.0,2647002.0
2018-09-06,1784849.0,3090544.0
2018-09-07,2264330.0,3397909.0
2018-09-10,1614399.0,2563529.0
2018-09-11,1672557.0,2832403.0
2018-09-12,1761462.0,2861599.0
2018-09-13,1887640.0,2842069.0
2018-09-14,1247119.0,2069858.0
2018-09-17,1709714.0,2783595.0
2018-09-18,1161336.0,2490657.0
2018-09-19,1059386.0,2128830.0
2018-09-20,1011345.0,2003825.0
2018-09-21,1524083.0,2604852.0
2018-09-24,566908.0,1395694.0
2018-09-25,665673.0,1319051.0
2018-09-26,707964.0,1347447.0
2018-09-27,843272.0,1769131.0
2018-09-28,905830.0,1837800.0
2018-10-01,611134.0,1431084.0
2018-10-02,778715.0,1743405.0
2018-10-03,843679.0,2091712.0
2018-10-04,1408654.0,2927500.0
2018-10-05,1078671.0,2291092.0
2018-10-08,817374.0,2043850.0
2018-10-09,673726.0,1979446.0
2018-10-10,1120688.0,2546271.0
2018-10-11,1630105.0,3440226.0
2018-10-12,1149704.0,2351952.0
2018-10-15,999361.0,2178977.0
2018-10-16,777390.0,1864649.0
2018-10-17,784003.0,1750639.0
2018-10-18,1293468.0,2351833.0
2018-10-19,1003696.0,2192498.0
2018-10-22,852808.0,1981026.0
2018-10-23,1010479.0,2328822.0
2018-10-24,1509098.0,2878591.0
2018-10-25,1000566.0,1997265.0
2018-10-26,1494187.0,2800911.0
2018-10-29,1379472.0,2722858.0
2018-10-30,770912.0,1787113.0
2018-10-31,1157867.0,2485910.0
2018-11-01,1289245.0,2411778.0
2018-11-02,2125246.0,3869524.0
2018-11-05,1677079.0,3518351.0
2018-11-06,612292.0,1330524.0
2018-11-07,652104.0,1578297.0
2018-11-08,737112.0,1305509.0
2018-11-09,1040594.0,1917756.0
2018-11-12,1325571.0,2806649.0
2018-11-13,1384043.0,3030012.0
2018-11-14,1681749.0,4173950.0
2018-11-15,1379771.0,2840162.0
2018-11-16,1209067.0,2563907.0
2018-11-19,1752931.0,2725220.0
2018-11-20,2800016.0,4685554.0
2018-11-21,1276550.0,1814543.0
2018-11-23,828612.0,1371670.0
2018-11-26,1370522.0,1992799.0
2018-11-27,1170022.0,1993912.0
2018-11-28,1343172.0,2318489.0
2018-11-29,1219721.0,2158695.0
2018-11-30,1082823.0,1872188.0
2018-12-03,1339395.0,2108672.0
2018-12-04,1273290.0,2110345.0
2018-12-06,1401149.0,2656775.0
2018-12-07,1681811.0,2634277.0
2018-12-10,2054062.0,3738880.0
2018-12-11,1285662.0,2418058.0
2018-12-12,944991.0,1914009.0
2018-12-13,1012300.0,1932184.0
2018-12-14,1615430.0,2772306.0
2018-12-17,1614491.0,2943030.0
2018-12-18,1075447.0,2077677.0
2018-12-19,2040044.0,3100500.0
2018-12-20,3280713.0,4893674.0
2018-12-21,2421642.0,4034642.0
2018-12-24,1097476.0,1864850.0
2018-12-26,2404461.0,3695702.0
2018-12-27,2118446.0,3324156.0
2018-12-28,1662604.0,2766756.0
2018-12-31,1209971.0,1699808.0
2019-01-02,1217296.0,2008919.0
2019-01-03,2242355.0,4367590.0
2019-01-04,981649.0,2833333.0
2019-01-07,1728599.0,3113125.0
2019-01-08,1247561.0,2167681.0
2019-01-09,1807235.0,2767162.0
2019-01-10,1105937.0,1836721.0
2019-01-11,1026383.0,1562634.0
2019-01-14,1161432.0,1922516.0
2019-01-15,1090438.0,1710640.0
2019-01-16,974794.0,1538199.0
2019-01-17,1293169.0,2057288.0
2019-01-18,1044140.0,1717660.0
2019-01-22,1105557.0,1678243.0
2019-01-23,911560.0,1366049.0
2019-01-24,892956.0,1484331.0
2019-01-25,962730.0,1788089.0
2019-01-28,796972.0,1166534.0
2019-01-29,1089388.0,1741490.0
2019-01-30,1933953.0,3124844.0
2019-01-31,1446370.0,2159203.0
2019-02-01,1298502.0,1868583.0
2019-02-04,1235975.0,1972083.0
2019-02-05,1379358.0,2201658.0
2019-02-06,1127832.0,1685769.0
2019-02-07,1537792.0,2226884.0
2019-02-08,1185163.0,1791563.0
2019-02-11,674870.0,1253444.0
2019-02-12,603791.0,1125940.0
2019-02-13,639803.0,1279716.0
2019-02-14,920522.0,1456041.0
2019-02-15,917142.0,1501185.0
2019-02-19,430605.0,861380.0
2019-02-20,676133.0,1337681.0
2019-02-21,643642.0,1184315.0
2019-02-22,533741.0,1151049.0
2019-02-25,834346.0,1599121.0
2019-02-26,608385.0,1127619.0
2019-02-27,754000.0,1249965.0
2019-02-28,978654.0,1685361.0
2019-03-01,1023923.0,1595926.0
2019-03-04,1468663.0,2188806.0
2019-03-05,766784.0,1171419.0
2019-03-06,1078964.0,1514439.0
2019-03-07,1426825.0,1982128.0
2019-03-08,1311114.0,1872306.0
2019-03-11,1309120.0,1875457.0
2019-03-12,1791886.0,2540113.0
2019-03-13,1411852.0,1950147.0
2019-03-14,1180798.0,1608017.0
2019-03-15,1651096.0,2131783.0
2019-03-18,982548.0,1612077.0
2019-03-19,1606188.0,2157188.0
2019-03-20,1764487.0,2513142.0
2019-03-21,2335732.0,3200979.0
2019-03-22,1855880.0,2985578.0
2019-03-25,1996682.0,2868684.0
2019-03-26,2018080.0,2965938.0
2019-03-27,1087433.0,1614074.0
2019-03-28,1054837.0,1537706.0
2019-03-29,1086836.0,1443643.0
2019-04-01,1425022.0,1885844.0
2019-04-02,1211371.0,1588878.0
2019-04-03,1194650.0,1635626.0
2019-04-04,988818.0,1385919.0
2019-04-05,908319.0,1223390.0
2019-04-08,941646.0,1261310.0
2019-04-09,1413574.0,1937348.0
2019-04-10,931528.0,1302255.0
2019-04-11,971779.0,1555469.0
2019-04-12,1411129.0,2029627.0
2019-04-15,814746.0,1259747.0
2019-04-16,1229657.0,2106771.0
2019-04-17,1438405.0,2048432.0
2019-04-18,1009076.0,1528810.0
2019-04-22,706716.0,1169517.0
2019-04-23,1088037.0,1791464.0
2019-04-24,776075.0,1292375.0
2019-04-25,1114575.0,1648244.0
2019-04-26,887100.0,1619600.0
2019-04-29,771217.0,1268781.0
2019-04-30,1934426.0,3073501.0
2019-05-01,2628823.0,3932642.0
2019-05-02,1462330.0,2394996.0
2019-05-03,823784.0,1457857.0
2019-05-06,1355824.0,2187139.0
2019-05-07,1482032.0,2378623.0
2019-05-08,1093158.0,1647800.0
2019-05-09,1435452.0,2376694.0
2019-05-10,1933314.0,3144836.0
2019-05-13,1891531.0,2817020.0
2019-05-14,1265863.0,1964093.0
2019-05-15,1035040.0,1769047.0
2019-05-16,1023277.0,1773390.0
2019-05-17,1126829.0,1795674.0
2019-05-20,1509345.0,2256241.0
2019-05-21,955590.0,1562300.0
2019-05-22,1123625.0,1863634.0
2019-05-23,1431042.0,2235131.0
2019-05-24,1060839.0,1651028.0
2019-05-28,1008397.0,1512769.0
2019-05-29,939089.0,1457563.0
2019-05-30,842464.0,1431276.0
2019-05-31,1257441.0,1899195.0
2019-06-03,1526336.0,2273193.0
2019-06-04,1486366.0,2450865.0
2019-06-05,1578034.0,2407631.0
2019-06-06,1206443.0,1729142.0
2019-06-07,2053819.0,2867709.0
2019-06-10,1297791.0,1982429.0
2019-06-11,1024875.0,1560097.0
2019-06-12,762654.0,1105425.0
2019-06-13,852320.0,1359650.0
2019-06-14,916830.0,1353620.0
2019-06-17,614889.0,946667.0
2019-06-18,1377953.0,1924266.0
2019-06-19,987257.0,1504651.0
2019-06-20,930590.0,1326452.0
2019-06-21,1366060.0,1885126.0
2019-06-24,454921.0,1075121.0
2019-06-25,816929.0,1711027.0
2019-06-26,1217960.0,2046508.0
2019-06-27,607778.0,1222783.0
2019-06-28,753709.0,1555357.0
2019-07-01,721304.0,1614817.0
2019-07-02,363774.0,917660.0
2019-07-03,260709.0,580398.0
2019-07-05,442622.0,1058277.0
2019-07-08,486727.0,1425990.0
2019-07-09,493018.0,1354376.0
2019-07-10,408481.0,1125937.0
2019-07-11,629031.0,1435357.0
2019-07-12,581789.0,1264256.0
2019-07-15,469566.0,1032916.0
2019-07-16,466322.0,1038719.0
2019-07-17,456460.0,928509.0
2019-07-18,736594.0,1221397.0
2019-07-19,750416.0,1465315.0
2019-07-22,713621.0,1395945.0
2019-07-23,702973.0,1098492.0
2019-07-24,496040.0,816440.0
2019-07-25,581020.0,983150.0
2019-07-26,632801.0,1249980.0
2019-07-29,686088.0,1421573.0
2019-07-30,1068624.0,2008133.0
2019-07-31,3110482.0,5182825.0
2019-08-01,1575570.0,3402823.0
2019-08-02,1951329.0,3791142.0
2019-08-05,2097475.0,4079240.0
2019-08-06,1461485.0,2791552.0
2019-08-07,1076595.0,2109247.0
2019-08-08,953022.0,2402456.0
2019-08-09,714890.0,1372559.0
2019-08-12,583933.0,1166355.0
2019-08-13,939435.0,2084234.0
2019-08-14,1360927.0,2647047.0
2019-08-15,760389.0,1664061.0
2019-08-16,1327576.0,2427191.0
2019-08-19,705017.0,1852953.0
2019-08-20,892388.0,2146730.0
2019-08-21,646747.0,1596087.0
2019-08-22,812924.0,1658261.0
2019-08-23,1777618.0,3469016.0
2019-08-26,868626.0,1832474.0
2019-08-27,836827.0,1630744.0
2019-08-28,595702.0,1214223.0
2019-08-29,650733.0,1595865.0
2019-08-30,648542.0,1390678.0
2019-09-03,901358.0,1557614.0
2019-09-04,603893.0,1477223.0
2019-09-05,694056.0,1705590.0
2019-09-06,776627.0,1639319.0
2019-09-09,884462.0,2053482.0
2019-09-10,1040437.0,2326772.0
2019-09-11,1681256.0,3436118.0
2019-09-12,1239932.0,2159298.0
