Date,Short Volume,Total Volume
2017-12-13,61572.0,122807.0
2017-12-14,93135.0,171712.0
2017-12-15,98243.0,235242.0
2017-12-18,71449.0,150122.0
2017-12-19,56699.0,132633.0
2017-12-20,56884.0,109812.0
2017-12-21,52380.0,112672.0
2017-12-22,39584.0,100510.0
2017-12-26,42097.0,96373.0
2017-12-27,42181.0,85413.0
2017-12-28,38700.0,87142.0
2017-12-29,62403.0,134382.0
2018-01-02,42628.0,117815.0
2018-01-03,91672.0,192480.0
2018-01-04,74498.0,146197.0
2018-01-05,135687.0,235934.0
2018-01-08,74925.0,147506.0
2018-01-09,96116.0,147170.0
2018-01-10,85456.0,134770.0
2018-01-11,95187.0,152880.0
2018-01-12,158855.0,266747.0
2018-01-16,193050.0,326873.0
2018-01-17,104247.0,214741.0
2018-01-18,99900.0,189742.0
2018-01-19,112229.0,229519.0
2018-01-22,83052.0,174143.0
2018-01-23,81261.0,219756.0
2018-01-24,156533.0,312820.0
2018-01-25,84460.0,260407.0
2018-01-26,112468.0,264592.0
2018-01-29,80443.0,189286.0
2018-01-30,64189.0,156456.0
2018-01-31,124340.0,228665.0
2018-02-01,115042.0,270028.0
2018-02-02,273497.0,505441.0
2018-02-05,201523.0,361677.0
2018-02-06,193432.0,388419.0
2018-02-07,131981.0,271483.0
2018-02-08,151503.0,306235.0
2018-02-09,547942.0,938962.0
2018-02-12,114316.0,218565.0
2018-02-13,130819.0,220061.0
2018-02-14,209776.0,305207.0
2018-02-15,192473.0,333646.0
2018-02-16,173355.0,257489.0
2018-02-20,155656.0,339393.0
2018-02-21,185497.0,327573.0
2018-02-22,160697.0,275331.0
2018-02-23,168466.0,271667.0
2018-02-26,97996.0,210791.0
2018-02-27,137100.0,279313.0
2018-02-28,141514.0,266172.0
2018-03-01,228495.0,431099.0
2018-03-02,200660.0,435173.0
2018-03-05,153633.0,320597.0
2018-03-06,122599.0,243037.0
2018-03-07,127946.0,238966.0
2018-03-08,120634.0,223006.0
2018-03-09,132449.0,265153.0
2018-03-12,171189.0,289473.0
2018-03-13,241879.0,441761.0
2018-03-14,159403.0,283686.0
2018-03-15,107036.0,238132.0
2018-03-16,123299.0,280795.0
2018-03-19,236171.0,449059.0
2018-03-20,144827.0,296088.0
2018-03-21,117004.0,238253.0
2018-03-22,172698.0,313774.0
2018-03-23,348302.0,537041.0
2018-03-26,146347.0,280467.0
2018-03-27,206813.0,434197.0
2018-03-28,562162.0,995209.0
2018-03-29,478102.0,820805.0
2018-04-02,257950.0,432275.0
2018-04-03,314002.0,586489.0
2018-04-04,176898.0,387708.0
2018-04-05,145798.0,311449.0
2018-04-06,219858.0,381904.0
2018-04-09,100931.0,192357.0
2018-04-10,152048.0,256189.0
2018-04-11,96281.0,175153.0
2018-04-12,86841.0,154263.0
2018-04-13,146928.0,233704.0
2018-04-16,87230.0,170253.0
2018-04-17,122389.0,243730.0
2018-04-18,152886.0,275774.0
2018-04-19,184280.0,379689.0
2018-04-20,169149.0,349412.0
2018-04-23,137580.0,223307.0
2018-04-24,300589.0,443099.0
2018-04-25,252765.0,367165.0
2018-04-26,202088.0,351165.0
2018-04-27,554722.0,918140.0
2018-04-30,170536.0,272905.0
2018-05-01,125342.0,229498.0
2018-05-02,151314.0,262827.0
2018-05-03,164206.0,284077.0
2018-05-04,124631.0,233345.0
2018-05-07,126361.0,224850.0
2018-05-08,77173.0,154403.0
2018-05-09,87240.0,184925.0
2018-05-10,65793.0,134837.0
2018-05-11,61723.0,116651.0
2018-05-14,65072.0,109321.0
2018-05-15,185552.0,358221.0
2018-05-16,86098.0,148442.0
2018-05-17,88348.0,150954.0
2018-05-18,98651.0,162003.0
2018-05-21,91027.0,154305.0
2018-05-22,61164.0,116411.0
2018-05-23,116635.0,206923.0
2018-05-24,111494.0,211975.0
2018-05-25,117707.0,212301.0
2018-05-29,106439.0,216747.0
2018-05-30,77522.0,154482.0
2018-05-31,113504.0,190930.0
2018-06-01,117028.0,238339.0
2018-06-04,88860.0,158594.0
2018-06-05,178978.0,294497.0
2018-06-06,203359.0,336629.0
2018-06-07,174435.0,306687.0
2018-06-08,122554.0,223279.0
2018-06-11,71394.0,121422.0
2018-06-12,64177.0,126378.0
2018-06-13,98389.0,186424.0
2018-06-14,78494.0,167994.0
2018-06-15,135146.0,232255.0
2018-06-18,86111.0,159751.0
2018-06-19,159807.0,301115.0
2018-06-20,161278.0,273506.0
2018-06-21,188082.0,315233.0
2018-06-22,136502.0,255270.0
2018-06-25,259641.0,470367.0
2018-06-26,112326.0,203268.0
2018-06-27,181314.0,323100.0
2018-06-28,158691.0,308239.0
2018-06-29,155723.0,293544.0
2018-07-02,78334.0,167219.0
2018-07-03,78964.0,145189.0
2018-07-05,95598.0,187122.0
2018-07-06,60838.0,159334.0
2018-07-09,76824.0,174614.0
2018-07-10,74223.0,156312.0
2018-07-11,84130.0,191549.0
2018-07-12,124860.0,250577.0
2018-07-13,128339.0,230293.0
2018-07-16,170860.0,324555.0
2018-07-17,191856.0,384986.0
2018-07-18,170319.0,281905.0
2018-07-19,204912.0,310467.0
2018-07-20,176167.0,242216.0
2018-07-23,87974.0,135833.0
2018-07-24,117643.0,198184.0
2018-07-25,83312.0,191671.0
2018-07-26,185629.0,376008.0
2018-07-27,287688.0,520905.0
2018-07-30,200163.0,340957.0
2018-07-31,141108.0,243436.0
2018-08-01,118265.0,198110.0
2018-08-02,122845.0,251821.0
2018-08-03,108531.0,210512.0
2018-08-06,90687.0,182550.0
2018-08-07,71237.0,152125.0
2018-08-08,111908.0,218456.0
2018-08-09,115283.0,273532.0
2018-08-10,128334.0,242903.0
2018-08-13,136266.0,274323.0
2018-08-14,88214.0,164573.0
2018-08-15,264487.0,470118.0
2018-08-16,90423.0,178750.0
2018-08-17,113893.0,246719.0
2018-08-20,62749.0,123436.0
2018-08-21,60858.0,135099.0
2018-08-22,71937.0,147341.0
2018-08-23,109973.0,206089.0
2018-08-24,76432.0,178470.0
2018-08-27,49158.0,130300.0
2018-08-28,73181.0,163763.0
2018-08-29,98585.0,230119.0
2018-08-30,193850.0,414173.0
2018-08-31,93053.0,220008.0
2018-09-04,149679.0,316911.0
2018-09-05,227502.0,460415.0
2018-09-06,152234.0,345260.0
2018-09-07,145868.0,328982.0
2018-09-10,110015.0,199330.0
2018-09-11,96689.0,222580.0
2018-09-12,118934.0,206066.0
2018-09-13,118390.0,206536.0
2018-09-14,112971.0,235123.0
2018-09-17,186858.0,322332.0
2018-09-18,112925.0,247270.0
2018-09-19,94225.0,179283.0
2018-09-20,76319.0,181677.0
2018-09-21,141214.0,293778.0
2018-09-24,88939.0,180227.0
2018-09-25,108366.0,236091.0
2018-09-26,111450.0,212620.0
2018-09-27,120385.0,253619.0
2018-09-28,132321.0,255998.0
2018-10-01,109759.0,172038.0
2018-10-02,125409.0,228014.0
2018-10-03,154751.0,282828.0
2018-10-04,199757.0,365132.0
2018-10-05,190378.0,385835.0
2018-10-08,144841.0,304569.0
2018-10-09,85794.0,213543.0
2018-10-10,246108.0,482316.0
2018-10-11,255960.0,545247.0
2018-10-12,226283.0,473350.0
2018-10-15,117281.0,249375.0
2018-10-16,100300.0,234311.0
2018-10-17,157819.0,295759.0
2018-10-18,206585.0,352135.0
2018-10-19,207099.0,371077.0
2018-10-22,114447.0,193736.0
2018-10-23,191034.0,311677.0
2018-10-24,196241.0,334154.0
2018-10-25,177281.0,346812.0
2018-10-26,328829.0,673169.0
2018-10-29,223993.0,481513.0
2018-10-30,272822.0,542442.0
2018-10-31,241928.0,424840.0
2018-11-01,218616.0,388715.0
2018-11-02,257158.0,388682.0
2018-11-05,118871.0,237806.0
2018-11-06,90121.0,191743.0
2018-11-07,200663.0,455171.0
2018-11-08,165168.0,305247.0
2018-11-09,166844.0,335910.0
2018-11-12,145321.0,296464.0
2018-11-13,144498.0,297544.0
2018-11-14,170800.0,294273.0
2018-11-15,159943.0,387313.0
2018-11-16,156450.0,338573.0
2018-11-19,160325.0,318124.0
2018-11-20,174965.0,382067.0
2018-11-21,129768.0,236885.0
2018-11-23,78073.0,144790.0
2018-11-26,87252.0,194247.0
2018-11-27,110901.0,213429.0
2018-11-28,182311.0,380942.0
2018-11-29,210837.0,298523.0
2018-11-30,136579.0,212522.0
2018-12-03,190869.0,327332.0
2018-12-04,190486.0,345702.0
2018-12-06,153999.0,345438.0
2018-12-07,175509.0,322630.0
2018-12-10,146660.0,300516.0
2018-12-11,151561.0,280918.0
2018-12-12,159966.0,331944.0
2018-12-13,143368.0,300585.0
2018-12-14,247010.0,447295.0
2018-12-17,223278.0,406892.0
2018-12-18,146038.0,284519.0
2018-12-19,200193.0,369647.0
2018-12-20,334883.0,530717.0
2018-12-21,493853.0,747159.0
2018-12-24,146601.0,287620.0
2018-12-26,238629.0,335218.0
2018-12-27,299496.0,462165.0
2018-12-28,347403.0,511184.0
2018-12-31,188722.0,297308.0
2019-01-02,304458.0,413516.0
2019-01-03,238975.0,345127.0
2019-01-04,352414.0,512710.0
2019-01-07,223431.0,318863.0
2019-01-08,281357.0,428621.0
2019-01-09,218299.0,291974.0
2019-01-10,175857.0,270358.0
2019-01-11,134392.0,220982.0
2019-01-14,153479.0,230705.0
2019-01-15,131756.0,235771.0
2019-01-16,142546.0,231541.0
2019-01-17,118559.0,182958.0
2019-01-18,165914.0,259415.0
2019-01-22,135338.0,251305.0
2019-01-23,105720.0,193057.0
2019-01-24,80402.0,147563.0
2019-01-25,89911.0,154646.0
2019-01-28,82486.0,156162.0
2019-01-29,80265.0,137313.0
2019-01-30,102012.0,192489.0
2019-01-31,156166.0,267666.0
2019-02-01,282828.0,508315.0
2019-02-04,79707.0,134085.0
2019-02-05,69677.0,137522.0
2019-02-06,62105.0,110454.0
2019-02-07,96628.0,161416.0
2019-02-08,96173.0,227688.0
2019-02-11,60340.0,118305.0
2019-02-12,67307.0,181640.0
2019-02-13,58860.0,130252.0
2019-02-14,97835.0,166619.0
2019-02-15,102584.0,210706.0
2019-02-19,70308.0,137163.0
2019-02-20,60935.0,122130.0
2019-02-21,86383.0,161549.0
2019-02-22,55314.0,128397.0
2019-02-25,68205.0,131544.0
2019-02-26,51016.0,96963.0
2019-02-27,59295.0,122897.0
2019-02-28,60294.0,107691.0
2019-03-01,124710.0,254982.0
2019-03-04,120380.0,254527.0
2019-03-05,89051.0,177327.0
2019-03-06,97587.0,172219.0
2019-03-07,177123.0,271464.0
2019-03-08,128632.0,266900.0
2019-03-11,68884.0,181611.0
2019-03-12,76167.0,171281.0
2019-03-13,107272.0,174048.0
2019-03-14,89236.0,152375.0
2019-03-15,230429.0,388280.0
2019-03-18,108231.0,252157.0
2019-03-19,137260.0,285058.0
2019-03-20,173289.0,348012.0
2019-03-21,142036.0,305428.0
2019-03-22,191673.0,371380.0
2019-03-25,136455.0,246175.0
2019-03-26,132968.0,245587.0
2019-03-27,110560.0,204965.0
2019-03-28,95468.0,178186.0
2019-03-29,82447.0,182217.0
2019-04-01,80212.0,183231.0
2019-04-02,69740.0,156125.0
2019-04-03,79169.0,185477.0
2019-04-04,97035.0,203182.0
2019-04-05,93585.0,232183.0
2019-04-08,90882.0,180063.0
2019-04-09,115425.0,223155.0
2019-04-10,83642.0,171372.0
2019-04-11,87724.0,168756.0
2019-04-12,104819.0,210412.0
2019-04-15,101947.0,201253.0
2019-04-16,74754.0,221210.0
2019-04-17,95965.0,207903.0
2019-04-18,80178.0,187233.0
2019-04-22,46866.0,129218.0
2019-04-23,71807.0,164442.0
2019-04-24,50752.0,114198.0
2019-04-25,94393.0,196233.0
2019-04-26,187168.0,457519.0
2019-04-29,76270.0,162218.0
2019-04-30,70815.0,164018.0
2019-05-01,67283.0,140566.0
2019-05-02,87974.0,187866.0
2019-05-03,165754.0,275291.0
2019-05-06,102085.0,215965.0
2019-05-07,136390.0,269737.0
2019-05-08,73707.0,156258.0
2019-05-09,115094.0,241948.0
2019-05-10,141788.0,338760.0
2019-05-13,134178.0,245398.0
2019-05-14,95122.0,219624.0
2019-05-15,82867.0,246504.0
2019-05-16,136952.0,309537.0
2019-05-17,158178.0,299737.0
2019-05-20,78342.0,156273.0
2019-05-21,60416.0,171209.0
2019-05-22,60785.0,156489.0
2019-05-23,127680.0,252355.0
2019-05-24,95831.0,218200.0
2019-05-28,90660.0,175945.0
2019-05-29,138637.0,243587.0
2019-05-30,110267.0,201907.0
2019-05-31,190644.0,315772.0
2019-06-03,298175.0,542593.0
2019-06-04,144853.0,254328.0
2019-06-05,104525.0,204272.0
2019-06-06,150183.0,242670.0
2019-06-07,211741.0,307859.0
2019-06-10,172949.0,299257.0
2019-06-11,154809.0,228249.0
2019-06-12,113070.0,164682.0
2019-06-13,139710.0,195664.0
2019-06-14,131100.0,231992.0
2019-06-17,80458.0,161858.0
2019-06-18,183423.0,284230.0
2019-06-19,117834.0,206124.0
2019-06-20,169141.0,261842.0
2019-06-21,169450.0,261042.0
2019-06-24,77623.0,155230.0
2019-06-25,82115.0,176056.0
2019-06-26,63017.0,133532.0
2019-06-27,52256.0,112857.0
2019-06-28,82235.0,207844.0
2019-07-01,79647.0,188772.0
2019-07-02,98391.0,201355.0
2019-07-03,60082.0,132289.0
2019-07-05,128502.0,263399.0
2019-07-08,58215.0,158250.0
2019-07-09,136870.0,367131.0
2019-07-10,139753.0,408071.0
2019-07-11,131599.0,320156.0
2019-07-12,73856.0,193598.0
2019-07-15,67926.0,190229.0
2019-07-16,51838.0,136428.0
2019-07-17,52844.0,134608.0
2019-07-18,129587.0,269306.0
2019-07-19,137099.0,302060.0
2019-07-22,103312.0,152176.0
2019-07-23,86862.0,153566.0
2019-07-24,74208.0,133463.0
2019-07-25,87351.0,172984.0
2019-07-26,218474.0,379195.0
2019-07-29,161203.0,306394.0
2019-07-30,120215.0,230578.0
2019-07-31,174431.0,308847.0
2019-08-01,185604.0,379158.0
2019-08-02,239427.0,455741.0
2019-08-05,189378.0,315995.0
2019-08-06,138152.0,281716.0
2019-08-07,137671.0,274235.0
2019-08-08,98954.0,235606.0
2019-08-09,147774.0,248566.0
2019-08-12,101034.0,171973.0
2019-08-13,119485.0,254488.0
2019-08-14,201444.0,326927.0
2019-08-15,141260.0,254230.0
2019-08-16,125336.0,237783.0
2019-08-19,91849.0,171409.0
2019-08-20,65141.0,115217.0
2019-08-21,67194.0,140321.0
2019-08-22,129717.0,225780.0
2019-08-23,306762.0,540927.0
2019-08-26,92052.0,218830.0
2019-08-27,125614.0,223084.0
2019-08-28,84546.0,165270.0
2019-08-29,149802.0,284386.0
2019-08-30,166210.0,350377.0
2019-09-03,144871.0,291753.0
2019-09-04,91544.0,178643.0
2019-09-05,155307.0,374380.0
2019-09-06,149823.0,279665.0
2019-09-09,117277.0,261613.0
2019-09-10,109071.0,223531.0
2019-09-11,96264.0,226066.0
2019-09-12,120031.0,289057.0
